transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
9154,1069,2001,8276.97,01/01/2023 02:32,0,MasterCard,City-43,Online Shopping,21,Purchase at Merchant-2001
9155,1087,2079,575.57,01/01/2023 02:32,0,MasterCard,City-25,Restaurant,69,Purchase at Merchant-2079
9156,1069,2007,70870.21,01/01/2023 02:32,1,Discover,City-17,Gas Station,63,Purchase at Merchant-2007
9157,1038,2092,79670.79,01/01/2023 02:32,1,Discover,City-39,Gas Station,42,Purchase at Merchant-2092
9158,1058,2097,97850.15,01/01/2023 02:32,1,Discover,City-8,Gas Station,24,Purchase at Merchant-2097
9159,1080,2046,3170.42,01/01/2023 02:32,0,American Express,City-20,Online Shopping,20,Purchase at Merchant-2046
9160,1048,2076,27340.60,01/01/2023 02:32,1,Discover,City-20,Online Shopping,36,Purchase at Merchant-2076
9161,1087,2016,79960.54,01/01/2023 02:32,1,American Express,City-21,Gas Station,29,Purchase at Merchant-2016
9162,1089,2100,54260.11,01/01/2023 02:32,1,Discover,City-14,Groceries,67,Purchase at Merchant-2100
9163,1009,2010,6381.24,01/01/2023 02:32,0,Visa,City-16,Online Shopping,66,Purchase at Merchant-2010
9164,1025,2079,5650.73,01/01/2023 02:32,1,Discover,City-32,Groceries,20,Purchase at Merchant-2079
9165,1059,2009,8886.83,01/01/2023 02:32,0,Visa,City-45,Restaurant,33,Purchase at Merchant-2009
9166,1012,2068,2812.87,01/01/2023 02:32,0,Discover,City-23,Gas Station,19,Purchase at Merchant-2068
9167,1011,2053,4665.49,01/01/2023 02:32,0,American Express,City-12,Gas Station,48,Purchase at Merchant-2053
9168,1051,2094,4471.82,01/01/2023 02:32,0,MasterCard,City-2,Restaurant,31,Purchase at Merchant-2094
9169,1023,2021,3236.38,01/01/2023 02:32,0,Visa,City-7,Retail,63,Purchase at Merchant-2021
9170,1037,2094,2602.31,01/01/2023 02:32,0,American Express,City-24,Travel,64,Purchase at Merchant-2094
9171,1010,2025,6274.93,01/01/2023 02:32,0,Discover,City-25,Travel,40,Purchase at Merchant-2025
9172,1014,2032,4457.25,01/01/2023 02:32,0,Visa,City-40,Travel,32,Purchase at Merchant-2032
9173,1022,2077,49690.03,01/01/2023 02:32,1,Discover,City-7,Online Shopping,53,Purchase at Merchant-2077
9174,1036,2100,3145.61,01/01/2023 02:32,0,American Express,City-18,Retail,42,Purchase at Merchant-2100
9175,1015,2098,5937.55,01/01/2023 02:32,0,MasterCard,City-28,Travel,51,Purchase at Merchant-2098
9176,1090,2023,783.17,01/01/2023 02:32,0,Visa,City-44,Restaurant,27,Purchase at Merchant-2023
9177,1019,2024,81870.25,01/01/2023 02:32,1,Discover,City-7,Gas Station,50,Purchase at Merchant-2024
9178,1064,2004,86500.30,01/01/2023 02:32,1,American Express,City-25,Online Shopping,22,Purchase at Merchant-2004
9179,1020,2084,5412.46,01/01/2023 02:32,0,American Express,City-44,Groceries,38,Purchase at Merchant-2084
9180,1027,2064,6858.05,01/01/2023 02:32,0,Discover,City-20,Retail,57,Purchase at Merchant-2064
9181,1067,2094,84310.50,01/01/2023 02:33,1,Discover,City-5,Gas Station,47,Purchase at Merchant-2094
9182,1081,2016,7491.98,01/01/2023 02:33,0,MasterCard,City-23,Groceries,52,Purchase at Merchant-2016
9183,1003,2043,46330.06,01/01/2023 02:33,1,Discover,City-31,Online Shopping,19,Purchase at Merchant-2043
9184,1038,2012,672.43,01/01/2023 02:33,0,Visa,City-15,Restaurant,18,Purchase at Merchant-2012
9185,1054,2013,5836.02,01/01/2023 02:33,0,MasterCard,City-13,Online Shopping,64,Purchase at Merchant-2013
9186,1088,2052,3210.85,01/01/2023 02:33,0,American Express,City-31,Travel,47,Purchase at Merchant-2052
9187,1070,2074,60290.26,01/01/2023 02:33,1,American Express,City-28,Gas Station,59,Purchase at Merchant-2074
9188,1017,2090,55820.69,01/01/2023 02:33,1,American Express,City-34,Groceries,53,Purchase at Merchant-2090
9189,1061,2088,3031.97,01/01/2023 02:33,0,Visa,City-18,Gas Station,42,Purchase at Merchant-2088
9190,1045,2050,51040.18,01/01/2023 02:33,1,Discover,City-1,Online Shopping,25,Purchase at Merchant-2050
9191,1054,2053,60890.16,01/01/2023 02:33,1,Discover,City-47,Online Shopping,45,Purchase at Merchant-2053
9192,1057,2049,7124.95,01/01/2023 02:33,0,Visa,City-40,Travel,56,Purchase at Merchant-2049
9193,1095,2090,3912.16,01/01/2023 02:33,0,Discover,City-6,Gas Station,18,Purchase at Merchant-2090
9194,1083,2061,4055.82,01/01/2023 02:33,0,Visa,City-13,Restaurant,21,Purchase at Merchant-2061
9195,1003,2018,5503.78,01/01/2023 02:33,0,Visa,City-18,Online Shopping,70,Purchase at Merchant-2018
9196,1038,2044,5060.22,01/01/2023 02:33,0,Visa,City-5,Retail,51,Purchase at Merchant-2044
9197,1025,2024,55090.44,01/01/2023 02:33,1,Discover,City-41,Gas Station,38,Purchase at Merchant-2024
9198,1009,2013,4438.51,01/01/2023 02:33,0,MasterCard,City-32,Gas Station,33,Purchase at Merchant-2013
9199,1003,2040,20610.58,01/01/2023 02:33,1,Discover,City-33,Retail,34,Purchase at Merchant-2040
9200,1030,2046,238.31,01/01/2023 02:33,0,MasterCard,City-5,Travel,63,Purchase at Merchant-2046
9201,1067,2023,1563.99,01/01/2023 02:33,0,Discover,City-1,Online Shopping,47,Purchase at Merchant-2023
9202,1083,2091,1780.77,01/01/2023 02:33,1,Discover,City-40,Online Shopping,38,Purchase at Merchant-2091
9203,1043,2056,47950.08,01/01/2023 02:33,1,Discover,City-1,Gas Station,38,Purchase at Merchant-2056
9204,1053,2033,801.94,01/01/2023 02:33,0,Visa,City-32,Retail,21,Purchase at Merchant-2033
9205,1075,2064,23850.58,01/01/2023 02:33,1,Discover,City-8,Online Shopping,65,Purchase at Merchant-2064
9206,1044,2012,39970.49,01/01/2023 02:33,1,American Express,City-37,Groceries,46,Purchase at Merchant-2012
9207,1084,2024,10960.65,01/01/2023 02:33,1,Discover,City-24,Gas Station,37,Purchase at Merchant-2024
9208,1083,2034,1154.02,01/01/2023 02:33,0,Discover,City-31,Retail,51,Purchase at Merchant-2034
9209,1042,2052,63190.65,01/01/2023 02:33,1,Discover,City-42,Gas Station,24,Purchase at Merchant-2052
9210,1063,2026,6682.32,01/01/2023 02:33,0,Discover,City-7,Retail,34,Purchase at Merchant-2026
9211,1076,2030,288.29,01/01/2023 02:33,0,Discover,City-43,Retail,37,Purchase at Merchant-2030
9212,1086,2045,84980.75,01/01/2023 02:33,1,Discover,City-20,Retail,37,Purchase at Merchant-2045
9213,1090,2083,73840.90,01/01/2023 02:33,1,American Express,City-23,Online Shopping,33,Purchase at Merchant-2083
9214,1068,2082,54760.35,01/01/2023 02:33,1,Discover,City-7,Gas Station,66,Purchase at Merchant-2082
9215,1071,2011,80740.73,01/01/2023 02:33,1,Discover,City-20,Online Shopping,55,Purchase at Merchant-2011
9216,1057,2044,10060.69,01/01/2023 02:33,1,Discover,City-38,Online Shopping,34,Purchase at Merchant-2044
9217,1059,2058,9284.7,01/01/2023 02:33,0,Discover,City-23,Online Shopping,35,Purchase at Merchant-2058
9218,1039,2097,64730.94,01/01/2023 02:33,1,Discover,City-7,Online Shopping,44,Purchase at Merchant-2097
9219,1073,2013,54040.80,01/01/2023 02:33,1,American Express,City-18,Gas Station,65,Purchase at Merchant-2013
9220,1017,2068,6439.32,01/01/2023 02:33,0,MasterCard,City-38,Retail,56,Purchase at Merchant-2068
9221,1040,2033,8474.87,01/01/2023 02:33,0,Discover,City-45,Retail,28,Purchase at Merchant-2033
9222,1022,2003,7843.54,01/01/2023 02:33,0,American Express,City-42,Groceries,43,Purchase at Merchant-2003
9223,1034,2078,9910.93,01/01/2023 02:33,1,Discover,City-23,Groceries,43,Purchase at Merchant-2078
9224,1030,2008,76720.49,01/01/2023 02:33,1,American Express,City-21,Retail,29,Purchase at Merchant-2008
9225,1062,2072,8156.64,01/01/2023 02:33,0,MasterCard,City-35,Retail,44,Purchase at Merchant-2072
9226,1048,2008,2750.26,01/01/2023 02:33,1,Discover,City-50,Gas Station,67,Purchase at Merchant-2008
9227,1037,2088,8276.92,01/01/2023 02:33,0,MasterCard,City-13,Groceries,31,Purchase at Merchant-2088
9228,1099,2048,80.36,01/01/2023 02:33,0,Visa,City-35,Travel,56,Purchase at Merchant-2048
9229,1007,2013,4023.88,01/01/2023 02:33,0,MasterCard,City-32,Travel,40,Purchase at Merchant-2013
9230,1019,2022,7155.53,01/01/2023 02:33,0,Visa,City-14,Online Shopping,24,Purchase at Merchant-2022
9231,1046,2001,8499.6,01/01/2023 02:33,0,Visa,City-25,Restaurant,55,Purchase at Merchant-2001
9232,1037,2068,59630.95,01/01/2023 02:33,1,Discover,City-36,Groceries,62,Purchase at Merchant-2068
9233,1059,2002,8732.03,01/01/2023 02:33,0,Discover,City-3,Groceries,51,Purchase at Merchant-2002
9234,1022,2001,480.28,01/01/2023 02:33,0,Visa,City-30,Gas Station,24,Purchase at Merchant-2001
9235,1080,2042,58650.50,01/01/2023 02:33,1,Discover,City-12,Groceries,63,Purchase at Merchant-2042
9236,1021,2050,2202.27,01/01/2023 02:33,0,MasterCard,City-39,Groceries,70,Purchase at Merchant-2050
9237,1092,2040,77950.56,01/01/2023 02:33,1,Discover,City-26,Groceries,32,Purchase at Merchant-2040
9238,1069,2004,58980.90,01/01/2023 02:33,1,American Express,City-28,Gas Station,52,Purchase at Merchant-2004
9239,1037,2073,1448.35,01/01/2023 02:33,0,MasterCard,City-47,Restaurant,32,Purchase at Merchant-2073
9240,1024,2073,55370.26,01/01/2023 02:33,1,Discover,City-5,Groceries,30,Purchase at Merchant-2073
9241,1023,2048,89350.72,01/01/2023 02:34,1,Discover,City-34,Groceries,35,Purchase at Merchant-2048
9242,1091,2009,2246.8,01/01/2023 02:34,0,Discover,City-4,Retail,62,Purchase at Merchant-2009
9243,1089,2023,90530.84,01/01/2023 02:34,1,American Express,City-35,Gas Station,57,Purchase at Merchant-2023
9244,1086,2025,51180.70,01/01/2023 02:34,1,Discover,City-17,Gas Station,59,Purchase at Merchant-2025
9245,1020,2082,92970.67,01/01/2023 02:34,1,Discover,City-16,Retail,37,Purchase at Merchant-2082
9246,1021,2080,4372.22,01/01/2023 02:34,0,Discover,City-34,Groceries,23,Purchase at Merchant-2080
9247,1031,2064,30440.84,01/01/2023 02:34,1,American Express,City-34,Gas Station,38,Purchase at Merchant-2064
9248,1015,2024,9022.18,01/01/2023 02:34,0,MasterCard,City-5,Restaurant,39,Purchase at Merchant-2024
9249,1006,2069,9213.99,01/01/2023 02:34,0,Visa,City-25,Travel,29,Purchase at Merchant-2069
9250,1041,2028,24330.68,01/01/2023 02:34,1,Discover,City-35,Gas Station,54,Purchase at Merchant-2028
9251,1074,2045,31680.67,01/01/2023 02:34,1,Discover,City-20,Online Shopping,65,Purchase at Merchant-2045
9252,1017,2013,4213.02,01/01/2023 02:34,0,American Express,City-34,Groceries,57,Purchase at Merchant-2013
9253,1057,2088,32850.76,01/01/2023 02:34,1,Discover,City-9,Gas Station,28,Purchase at Merchant-2088
9254,1034,2020,5115.21,01/01/2023 02:34,0,MasterCard,City-30,Travel,47,Purchase at Merchant-2020
9255,1048,2077,4143.52,01/01/2023 02:34,0,Visa,City-46,Retail,47,Purchase at Merchant-2077
9256,1024,2048,5190.46,01/01/2023 02:34,0,Discover,City-11,Groceries,48,Purchase at Merchant-2048
9257,1027,2074,7298.76,01/01/2023 02:34,0,Discover,City-13,Travel,61,Purchase at Merchant-2074
9258,1072,2023,2260.61,01/01/2023 02:34,0,MasterCard,City-42,Retail,47,Purchase at Merchant-2023
9259,1091,2057,97440.40,01/01/2023 02:34,1,Discover,City-2,Groceries,23,Purchase at Merchant-2057
9260,1005,2091,3389.81,01/01/2023 02:34,0,MasterCard,City-39,Restaurant,30,Purchase at Merchant-2091
9261,1086,2099,6908.26,01/01/2023 02:34,0,American Express,City-39,Restaurant,41,Purchase at Merchant-2099
9262,1041,2023,1420.56,01/01/2023 02:34,1,Discover,City-3,Gas Station,52,Purchase at Merchant-2023
9263,1045,2065,48730.52,01/01/2023 02:34,1,American Express,City-30,Retail,57,Purchase at Merchant-2065
9264,1019,2020,2368.9,01/01/2023 02:34,0,American Express,City-2,Gas Station,56,Purchase at Merchant-2020
9265,1048,2057,10240.60,01/01/2023 02:34,1,Discover,City-20,Gas Station,70,Purchase at Merchant-2057
9266,1058,2004,1716.38,01/01/2023 02:34,0,Visa,City-47,Retail,59,Purchase at Merchant-2004
9267,1070,2080,80550.87,01/01/2023 02:34,1,Discover,City-25,Retail,44,Purchase at Merchant-2080
9268,1021,2005,8988.99,01/01/2023 02:34,0,Discover,City-18,Groceries,25,Purchase at Merchant-2005
9269,1069,2069,2188.02,01/01/2023 02:34,0,Visa,City-17,Gas Station,69,Purchase at Merchant-2069
9270,1039,2016,32350.82,01/01/2023 02:34,1,Discover,City-22,Online Shopping,43,Purchase at Merchant-2016
9271,1016,2040,34090.23,01/01/2023 02:34,1,Discover,City-1,Gas Station,19,Purchase at Merchant-2040
9272,1004,2038,436.65,01/01/2023 02:34,0,Discover,City-16,Restaurant,21,Purchase at Merchant-2038
9273,1052,2014,8443.14,01/01/2023 02:34,0,Discover,City-2,Restaurant,23,Purchase at Merchant-2014
9274,1064,2045,31890.73,01/01/2023 02:34,1,Discover,City-43,Groceries,31,Purchase at Merchant-2045
9275,1099,2088,6764.43,01/01/2023 02:34,0,Discover,City-1,Restaurant,24,Purchase at Merchant-2088
9276,1019,2024,337.02,01/01/2023 02:34,0,Discover,City-25,Travel,25,Purchase at Merchant-2024
9277,1059,2076,1278.51,01/01/2023 02:34,0,MasterCard,City-43,Restaurant,33,Purchase at Merchant-2076
9278,1041,2067,9450.21,01/01/2023 02:34,1,Discover,City-1,Retail,70,Purchase at Merchant-2067
9279,1020,2022,4789.63,01/01/2023 02:34,0,American Express,City-17,Online Shopping,68,Purchase at Merchant-2022
9280,1001,2013,6039.01,01/01/2023 02:34,0,Visa,City-23,Online Shopping,61,Purchase at Merchant-2013
9281,1095,2064,8772.97,01/01/2023 02:34,0,Visa,City-46,Restaurant,58,Purchase at Merchant-2064
9282,1070,2025,22340.21,01/01/2023 02:34,1,Discover,City-47,Online Shopping,49,Purchase at Merchant-2025
9283,1065,2078,2745.75,01/01/2023 02:34,0,Visa,City-8,Travel,50,Purchase at Merchant-2078
9284,1043,2020,82230.46,01/01/2023 02:34,1,Discover,City-44,Gas Station,46,Purchase at Merchant-2020
9285,1083,2079,26410.44,01/01/2023 02:34,1,Discover,City-40,Gas Station,22,Purchase at Merchant-2079
9286,1091,2044,3118.68,01/01/2023 02:34,0,Visa,City-40,Groceries,69,Purchase at Merchant-2044
9287,1038,2059,98180.74,01/01/2023 02:34,1,American Express,City-4,Online Shopping,52,Purchase at Merchant-2059
9288,1061,2085,5378.58,01/01/2023 02:34,0,Discover,City-33,Restaurant,48,Purchase at Merchant-2085
9289,1038,2071,10550.66,01/01/2023 02:34,1,Discover,City-6,Gas Station,60,Purchase at Merchant-2071
9290,1097,2050,772.74,01/01/2023 02:34,0,Visa,City-33,Restaurant,56,Purchase at Merchant-2050
9291,1074,2058,6480.28,01/01/2023 02:34,1,Discover,City-31,Retail,68,Purchase at Merchant-2058
9292,1086,2015,88780.76,01/01/2023 02:34,1,Discover,City-15,Gas Station,47,Purchase at Merchant-2015
9293,1019,2086,95100.23,01/01/2023 02:34,1,Discover,City-14,Gas Station,60,Purchase at Merchant-2086
9294,1073,2071,6517.49,01/01/2023 02:34,0,American Express,City-4,Groceries,63,Purchase at Merchant-2071
9295,1094,2009,70180.59,01/01/2023 02:34,1,Discover,City-2,Online Shopping,51,Purchase at Merchant-2009
9296,1057,2044,75270.90,01/01/2023 02:34,1,American Express,City-12,Groceries,59,Purchase at Merchant-2044
9297,1044,2032,93620.73,01/01/2023 02:34,1,Discover,City-32,Gas Station,55,Purchase at Merchant-2032
9298,1089,2047,9777.99,01/01/2023 02:34,0,Discover,City-41,Gas Station,28,Purchase at Merchant-2047
9299,1015,2019,79340.86,01/01/2023 02:34,1,American Express,City-25,Online Shopping,54,Purchase at Merchant-2019
9300,1094,2031,85090.81,01/01/2023 02:34,1,American Express,City-16,Gas Station,33,Purchase at Merchant-2031
9301,1062,2063,19920.54,01/01/2023 02:35,1,Discover,City-46,Gas Station,21,Purchase at Merchant-2063
9302,1006,2025,53620.18,01/01/2023 02:35,1,American Express,City-9,Online Shopping,54,Purchase at Merchant-2025
9303,1018,2052,44450.26,01/01/2023 02:35,1,Discover,City-30,Groceries,21,Purchase at Merchant-2052
9304,1087,2006,3249.75,01/01/2023 02:35,0,Visa,City-12,Retail,67,Purchase at Merchant-2006
9305,1071,2046,7503.02,01/01/2023 02:35,0,MasterCard,City-11,Travel,46,Purchase at Merchant-2046
9306,1015,2008,8193.16,01/01/2023 02:35,0,MasterCard,City-14,Travel,48,Purchase at Merchant-2008
9307,1040,2062,7766.68,01/01/2023 02:35,0,Discover,City-32,Travel,27,Purchase at Merchant-2062
9308,1004,2085,60210.39,01/01/2023 02:35,1,Discover,City-15,Groceries,70,Purchase at Merchant-2085
9309,1052,2091,74390.11,01/01/2023 02:35,1,American Express,City-28,Gas Station,38,Purchase at Merchant-2091
9310,1080,2097,5831.97,01/01/2023 02:35,0,American Express,City-40,Retail,53,Purchase at Merchant-2097
9311,1029,2076,43840.73,01/01/2023 02:35,1,Discover,City-21,Gas Station,37,Purchase at Merchant-2076
9312,1058,2013,87280.39,01/01/2023 02:35,1,Discover,City-4,Gas Station,21,Purchase at Merchant-2013
9313,1046,2067,61820.92,01/01/2023 02:35,1,Discover,City-17,Groceries,70,Purchase at Merchant-2067
9314,1012,2012,53810.89,01/01/2023 02:35,1,Discover,City-14,Retail,68,Purchase at Merchant-2012
9315,1042,2085,8738.37,01/01/2023 02:35,0,Discover,City-10,Online Shopping,21,Purchase at Merchant-2085
9316,1008,2084,1429.82,01/01/2023 02:35,0,American Express,City-42,Retail,56,Purchase at Merchant-2084
9317,1078,2042,63910.71,01/01/2023 02:35,1,Discover,City-25,Gas Station,59,Purchase at Merchant-2042
9318,1083,2068,30320.51,01/01/2023 02:35,1,American Express,City-3,Groceries,18,Purchase at Merchant-2068
9319,1025,2073,77820.00,01/01/2023 02:35,1,Discover,City-22,Groceries,44,Purchase at Merchant-2073
9320,1075,2074,2677.43,01/01/2023 02:35,0,MasterCard,City-38,Gas Station,29,Purchase at Merchant-2074
9321,1068,2090,4269.25,01/01/2023 02:35,0,Visa,City-4,Gas Station,58,Purchase at Merchant-2090
9322,1029,2069,2926.31,01/01/2023 02:35,0,Visa,City-17,Restaurant,39,Purchase at Merchant-2069
9323,1099,2067,4126.02,01/01/2023 02:35,0,American Express,City-30,Gas Station,19,Purchase at Merchant-2067
9324,1036,2051,47350.56,01/01/2023 02:35,1,American Express,City-15,Gas Station,55,Purchase at Merchant-2051
9325,1026,2097,8103.95,01/01/2023 02:35,0,MasterCard,City-23,Gas Station,67,Purchase at Merchant-2097
9326,1003,2070,2570.15,01/01/2023 02:35,1,Discover,City-14,Gas Station,35,Purchase at Merchant-2070
9327,1011,2083,76150.21,01/01/2023 02:35,1,American Express,City-21,Online Shopping,44,Purchase at Merchant-2083
9328,1069,2026,2326.71,01/01/2023 02:35,0,MasterCard,City-10,Retail,63,Purchase at Merchant-2026
9329,1058,2037,77230.79,01/01/2023 02:35,1,Discover,City-11,Gas Station,42,Purchase at Merchant-2037
9330,1087,2042,7259.04,01/01/2023 02:35,0,American Express,City-27,Travel,60,Purchase at Merchant-2042
9331,1086,2018,42780.46,01/01/2023 02:35,1,Discover,City-49,Gas Station,43,Purchase at Merchant-2018
9332,1012,2058,2988.65,01/01/2023 02:35,0,Visa,City-43,Retail,18,Purchase at Merchant-2058
9333,1066,2098,226.27,01/01/2023 02:35,0,Discover,City-24,Online Shopping,39,Purchase at Merchant-2098
9334,1051,2026,4325.74,01/01/2023 02:35,0,Visa,City-17,Gas Station,18,Purchase at Merchant-2026
9335,1025,2038,93760.94,01/01/2023 02:35,1,Discover,City-38,Gas Station,44,Purchase at Merchant-2038
9336,1063,2081,61350.43,01/01/2023 02:35,1,Discover,City-14,Gas Station,51,Purchase at Merchant-2081
9337,1041,2055,48020.86,01/01/2023 02:35,1,Discover,City-4,Gas Station,54,Purchase at Merchant-2055
9338,1078,2052,75860.24,01/01/2023 02:35,1,Discover,City-49,Gas Station,19,Purchase at Merchant-2052
9339,1078,2056,5065.26,01/01/2023 02:35,0,Discover,City-23,Retail,69,Purchase at Merchant-2056
9340,1066,2049,2091.04,01/01/2023 02:35,0,American Express,City-14,Gas Station,29,Purchase at Merchant-2049
9341,1008,2011,11990.06,01/01/2023 02:35,1,American Express,City-37,Gas Station,70,Purchase at Merchant-2011
9342,1086,2063,5827.1,01/01/2023 02:35,0,American Express,City-30,Groceries,41,Purchase at Merchant-2063
9343,1047,2004,49870.21,01/01/2023 02:35,1,Discover,City-13,Groceries,65,Purchase at Merchant-2004
9344,1051,2063,45350.53,01/01/2023 02:35,1,American Express,City-50,Online Shopping,41,Purchase at Merchant-2063
9345,1019,2014,9170.79,01/01/2023 02:35,0,MasterCard,City-20,Retail,64,Purchase at Merchant-2014
